2021-12-05T00:00:00Z	11627975
2021-12-06T00:00:00Z	11639399
2021-12-07T00:00:00Z	6547569
2021-12-08T00:00:00Z	5975344
2021-12-09T00:00:00Z	5459644
2021-12-10T00:00:00Z	6536633
2021-12-11T00:00:00Z	5831246
2021-12-12T00:00:00Z	6453579
2021-12-13T00:00:00Z	4739895
2021-12-14T00:00:00Z	5115273
2021-12-15T00:00:00Z	6112524
2021-12-16T00:00:00Z	4187890
2021-12-17T00:00:00Z	8093356
2021-12-18T00:00:00Z	4259817
2021-12-19T00:00:00Z	3419250
2021-12-20T00:00:00Z	3602986
2021-12-21T00:00:00Z	3059917
2021-12-22T00:00:00Z	3461956
2021-12-23T00:00:00Z	4363860
2021-12-24T00:00:00Z	5179356
2021-12-25T00:00:00Z	2641338
2021-12-26T00:00:00Z	3166089
2021-12-27T00:00:00Z	5747072
2021-12-28T00:00:00Z	12689390
2021-12-29T00:00:00Z	4890071
2021-12-30T00:00:00Z	3878063
2021-12-31T00:00:00Z	4150740
2022-01-01T00:00:00Z	3774656
2022-01-02T00:00:00Z	4968397
2022-01-03T00:00:00Z	5329245
2022-01-04T00:00:00Z	7993298
2022-01-05T00:00:00Z	5290011
2022-01-06T00:00:00Z	4752846
2022-01-07T00:00:00Z	5241246
2022-01-08T00:00:00Z	5404092
2022-01-09T00:00:00Z	3642844
2022-01-10T00:00:00Z	3862664
2022-01-11T00:00:00Z	4218310
2022-01-12T00:00:00Z	4572257
2022-01-13T00:00:00Z	3748269
2022-01-14T00:00:00Z	3210657
2022-01-15T00:00:00Z	3250971
2022-01-16T00:00:00Z	3772657
2022-01-17T00:00:00Z	4003241
2022-01-18T00:00:00Z	2907023
2022-01-19T00:00:00Z	2831028
2022-01-20T00:00:00Z	4818099
2022-01-21T00:00:00Z	6089861
2022-01-22T00:00:00Z	9850354
2022-01-23T00:00:00Z	7870163
2022-01-24T00:00:00Z	6515155
2022-01-25T00:00:00Z	4687769
2022-01-26T00:00:00Z	5678664
2022-01-27T00:00:00Z	5412832
2022-01-28T00:00:00Z	3898463
2022-01-29T00:00:00Z	2361088
2022-01-30T00:00:00Z	4938068
2022-01-31T00:00:00Z	2610406
2022-02-01T00:00:00Z	2446367
2022-02-02T00:00:00Z	2763511
2022-02-03T00:00:00Z	2887633
2022-02-04T00:00:00Z	3929411
2022-02-05T00:00:00Z	2673818
2022-02-06T00:00:00Z	2738324
2022-02-07T00:00:00Z	4680904
2022-02-08T00:00:00Z	4045325
2022-02-09T00:00:00Z	3490829
2022-02-10T00:00:00Z	11654624
2022-02-11T00:00:00Z	5156966
2022-02-12T00:00:00Z	3166303
2022-02-13T00:00:00Z	3192246
2022-02-14T00:00:00Z	6505312
2022-02-15T00:00:00Z	5563890
2022-02-16T00:00:00Z	2878220
2022-02-17T00:00:00Z	2641119
2022-02-18T00:00:00Z	3056913
2022-02-19T00:00:00Z	1582238
2022-02-20T00:00:00Z	2510853
2022-02-21T00:00:00Z	2891986
2022-02-22T00:00:00Z	2485726
2022-02-23T00:00:00Z	2623036
2022-02-24T00:00:00Z	4247099
2022-02-25T00:00:00Z	2187974
2022-02-26T00:00:00Z	1517198
2022-02-27T00:00:00Z	2159195
2022-02-28T00:00:00Z	2341765
2022-03-01T00:00:00Z	2929062
2022-03-02T00:00:00Z	2367818
2022-03-03T00:00:00Z	2005472
2022-03-04T00:00:00Z	2132370
2022-03-05T00:00:00Z	1487555
2022-03-06T00:00:00Z	1791271
2022-03-07T00:00:00Z	2189955
2022-03-08T00:00:00Z	1275776
2022-03-09T00:00:00Z	1544760
2022-03-10T00:00:00Z	2240933
2022-03-11T00:00:00Z	1324027
2022-03-12T00:00:00Z	805050
2022-03-13T00:00:00Z	1370576
2022-03-14T00:00:00Z	1564333
2022-03-15T00:00:00Z	2077631
2022-03-16T00:00:00Z	2224972
2022-03-17T00:00:00Z	3502950
2022-03-18T00:00:00Z	5629637
2022-03-19T00:00:00Z	4122777
2022-03-20T00:00:00Z	2059285
2022-03-21T00:00:00Z	2046344
2022-03-22T00:00:00Z	2269849
2022-03-23T00:00:00Z	3774065
2022-03-24T00:00:00Z	2133391
2022-03-25T00:00:00Z	3831035
2022-03-26T00:00:00Z	3653143
2022-03-27T00:00:00Z	4305422
2022-03-28T00:00:00Z	5563957
2022-03-29T00:00:00Z	5222932
2022-03-30T00:00:00Z	3401604
2022-03-31T00:00:00Z	4105356
2022-04-01T00:00:00Z	3750544
2022-04-02T00:00:00Z	2741588
2022-04-03T00:00:00Z	4116874
2022-04-04T00:00:00Z	6296867
2022-04-05T00:00:00Z	5949745
2022-04-06T00:00:00Z	2836123
2022-04-07T00:00:00Z	2525806
2022-04-08T00:00:00Z	9391170
2022-04-09T00:00:00Z	1665175
2022-04-10T00:00:00Z	976379
2022-04-11T00:00:00Z	1807494
2022-04-12T00:00:00Z	3094644
2022-04-13T00:00:00Z	2779199
2022-04-14T00:00:00Z	1288641
2022-04-15T00:00:00Z	1390928
2022-04-16T00:00:00Z	1137884
2022-04-17T00:00:00Z	1049532
2022-04-18T00:00:00Z	1633316
2022-04-19T00:00:00Z	1062219
2022-04-20T00:00:00Z	1688874
2022-04-21T00:00:00Z	1071046
2022-04-22T00:00:00Z	1327586
2022-04-23T00:00:00Z	815719
2022-04-24T00:00:00Z	880907
2022-04-25T00:00:00Z	1605528
2022-04-26T00:00:00Z	12129981
2022-04-27T00:00:00Z	1089021
2022-04-28T00:00:00Z	1651820
2022-04-29T00:00:00Z	1156483
2022-04-30T00:00:00Z	1250527
2022-05-01T00:00:00Z	1114748
2022-05-02T00:00:00Z	1678840
2022-05-03T00:00:00Z	881321
2022-05-04T00:00:00Z	1753024
2022-05-05T00:00:00Z	2681915
2022-05-06T00:00:00Z	1527712
2022-05-07T00:00:00Z	1798731
2022-05-08T00:00:00Z	1364879
2022-05-09T00:00:00Z	2587559
2022-05-10T00:00:00Z	2671653
2022-05-11T00:00:00Z	5338164
2022-05-12T00:00:00Z	5420935
2022-05-13T00:00:00Z	3211538
2022-05-14T00:00:00Z	1938278
2022-05-15T00:00:00Z	1688961
2022-05-16T00:00:00Z	1570302
2022-05-17T00:00:00Z	1186640
2022-05-18T00:00:00Z	915192
2022-05-19T00:00:00Z	1032484
2022-05-20T00:00:00Z	1381796
2022-05-21T00:00:00Z	1258574
2022-05-22T00:00:00Z	1099556
2022-05-23T00:00:00Z	1404133
2022-05-24T00:00:00Z	1211113
2022-05-25T00:00:00Z	1241451
2022-05-26T00:00:00Z	1221354
2022-05-27T00:00:00Z	1002643
2022-05-28T00:00:00Z	517406
2022-05-29T00:00:00Z	955290
2022-05-30T00:00:00Z	2834636
2022-05-31T00:00:00Z	3836155
2022-06-01T00:00:00Z	1217992
2022-06-02T00:00:00Z	1998639
2022-06-03T00:00:00Z	1184140
2022-06-04T00:00:00Z	670279
2022-06-05T00:00:00Z	1059221
2022-06-06T00:00:00Z	1168196
2022-06-07T00:00:00Z	1525464
2022-06-08T00:00:00Z	1388995
2022-06-09T00:00:00Z	827044
2022-06-10T00:00:00Z	919515
2022-06-11T00:00:00Z	935561
2022-06-12T00:00:00Z	1184542
2022-06-13T00:00:00Z	2726523
2022-06-14T00:00:00Z	2037084
2022-06-15T00:00:00Z	2068857
2022-06-16T00:00:00Z	1012275
2022-06-17T00:00:00Z	956587
2022-06-18T00:00:00Z	1738422
2022-06-19T00:00:00Z	2536283
2022-06-20T00:00:00Z	1282384
2022-06-21T00:00:00Z	1009935
2022-06-22T00:00:00Z	1090053
2022-06-23T00:00:00Z	716916
2022-06-24T00:00:00Z	805467
2022-06-25T00:00:00Z	1331376
2022-06-26T00:00:00Z	952177
2022-06-27T00:00:00Z	837561
2022-06-28T00:00:00Z	722835
2022-06-29T00:00:00Z	933128
2022-06-30T00:00:00Z	1195072
2022-07-01T00:00:00Z	796802
2022-07-02T00:00:00Z	622057
2022-07-03T00:00:00Z	475862
2022-07-04T00:00:00Z	437719
2022-07-05T00:00:00Z	615815
2022-07-06T00:00:00Z	770387
2022-07-07T00:00:00Z	855229
2022-07-08T00:00:00Z	814862
2022-07-09T00:00:00Z	479451
2022-07-10T00:00:00Z	584868
2022-07-11T00:00:00Z	670226
2022-07-12T00:00:00Z	691479
2022-07-13T00:00:00Z	685476
2022-07-14T00:00:00Z	598418
2022-07-15T00:00:00Z	556573
2022-07-16T00:00:00Z	546863
2022-07-17T00:00:00Z	510617
2022-07-18T00:00:00Z	801228
2022-07-19T00:00:00Z	807030
2022-07-20T00:00:00Z	746506
2022-07-21T00:00:00Z	619358
2022-07-22T00:00:00Z	815101
2022-07-23T00:00:00Z	596471
2022-07-24T00:00:00Z	432967
2022-07-25T00:00:00Z	582598
2022-07-26T00:00:00Z	480468
2022-07-27T00:00:00Z	656480
2022-07-28T00:00:00Z	759878
2022-07-29T00:00:00Z	1850971
2022-07-30T00:00:00Z	939683
2022-07-31T00:00:00Z	801195
2022-08-01T00:00:00Z	687530
2022-08-02T00:00:00Z	656197
2022-08-03T00:00:00Z	850923
2022-08-04T00:00:00Z	1114901
2022-08-05T00:00:00Z	904869
2022-08-06T00:00:00Z	490094
2022-08-07T00:00:00Z	608123
2022-08-08T00:00:00Z	612769
2022-08-09T00:00:00Z	593422
2022-08-10T00:00:00Z	725122
2022-08-11T00:00:00Z	57617940
2022-08-12T00:00:00Z	489661
2022-08-13T00:00:00Z	509837
2022-08-14T00:00:00Z	485662
2022-08-15T00:00:00Z	592150
2022-08-16T00:00:00Z	442924
2022-08-17T00:00:00Z	565012
2022-08-18T00:00:00Z	549608
2022-08-19T00:00:00Z	992412
2022-08-20T00:00:00Z	660743
2022-08-21T00:00:00Z	564682
2022-08-22T00:00:00Z	576066
2022-08-23T00:00:00Z	524594
2022-08-24T00:00:00Z	473463
2022-08-25T00:00:00Z	455515
2022-08-26T00:00:00Z	709799
2022-08-27T00:00:00Z	579581
2022-08-28T00:00:00Z	425012
2022-08-29T00:00:00Z	629498
2022-08-30T00:00:00Z	674384
2022-08-31T00:00:00Z	491659
2022-09-01T00:00:00Z	624977
2022-09-02T00:00:00Z	342625
2022-09-03T00:00:00Z	285296
2022-09-04T00:00:00Z	474008
2022-09-05T00:00:00Z	403247
2022-09-06T00:00:00Z	669233
2022-09-07T00:00:00Z	747614
2022-09-08T00:00:00Z	452860
2022-09-09T00:00:00Z	786531
2022-09-10T00:00:00Z	544186
2022-09-11T00:00:00Z	501208
2022-09-12T00:00:00Z	641969
2022-09-13T00:00:00Z	935689
2022-09-14T00:00:00Z	623801
2022-09-15T00:00:00Z	649512
2022-09-16T00:00:00Z	633270
2022-09-17T00:00:00Z	371950
2022-09-18T00:00:00Z	488341
2022-09-19T00:00:00Z	740427
2022-09-20T00:00:00Z	532906
2022-09-21T00:00:00Z	334055
